id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,line_count,function_count,external_calls,require_statements,has_payable,has_external,uses_msg_sender,uses_block_timestamp,code_length
sc_unchecked_call_317,unchecked_call,Medium,Compound,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",59025.08,Medium unchecked_call in Compound Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_318,unchecked_call,Medium,Uniswap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",96930.08,Medium unchecked_call in Uniswap DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_319,unchecked_call,Medium,Curve,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",42936.89,Medium unchecked_call in Curve Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_320,unchecked_call,Medium,MakerDAO,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",65457.52,Medium unchecked_call in MakerDAO Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_321,unchecked_call,Medium,SushiSwap,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",42672.88,Medium unchecked_call in SushiSwap Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_322,unchecked_call,Medium,Compound,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",71299.05,Medium unchecked_call in Compound DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_323,unchecked_call,Medium,Compound,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",30476.98,Medium unchecked_call in Compound Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_324,unchecked_call,Medium,Aave,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",52673.99,Medium unchecked_call in Aave Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_325,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",79790.8,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_326,unchecked_call,Medium,Aave,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",78699.29,Medium unchecked_call in Aave Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_327,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",33237.55,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_328,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",58189.43,Medium unchecked_call in Uniswap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_329,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",44687.22,Medium unchecked_call in Uniswap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_330,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",26111.17,Medium unchecked_call in Uniswap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_331,unchecked_call,Medium,Curve,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",26142.85,Medium unchecked_call in Curve ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_332,unchecked_call,Medium,SushiSwap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",55201.81,Medium unchecked_call in SushiSwap DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_333,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",86555.45,Medium unchecked_call in Compound Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_334,unchecked_call,Medium,Aave,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",53317.42,Medium unchecked_call in Aave ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_335,unchecked_call,Medium,Curve,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",42351.16,Medium unchecked_call in Curve Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_336,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",82117.88,Medium unchecked_call in MakerDAO Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_337,unchecked_call,Medium,Compound,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",87846.79,Medium unchecked_call in Compound Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_338,unchecked_call,Medium,Aave,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",93126.16,Medium unchecked_call in Aave Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_339,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",34655.45,Medium unchecked_call in Compound Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_340,unchecked_call,Medium,Curve,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",89290.35,Medium unchecked_call in Curve DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_341,unchecked_call,Medium,Uniswap,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",89209.94,Medium unchecked_call in Uniswap Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_342,unchecked_call,Medium,Uniswap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",57160.56,Medium unchecked_call in Uniswap DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_343,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",87836.16,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_344,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",94217.87,Medium unchecked_call in Compound Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_345,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",73376.55,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_346,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",38375.24,Medium unchecked_call in Uniswap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_347,unchecked_call,Medium,Uniswap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",42742.93,Medium unchecked_call in Uniswap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_348,unchecked_call,Medium,Aave,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",85088.98,Medium unchecked_call in Aave DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_349,unchecked_call,Medium,Compound,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",45537.03,Medium unchecked_call in Compound Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_350,unchecked_call,Medium,Curve,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",98543.62,Medium unchecked_call in Curve Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_351,unchecked_call,Medium,Aave,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",88145.59,Medium unchecked_call in Aave ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_352,unchecked_call,Medium,Uniswap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",59044.63,Medium unchecked_call in Uniswap DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_353,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",49354.69,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_354,unchecked_call,Medium,Aave,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",53193.45,Medium unchecked_call in Aave DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_355,unchecked_call,Medium,Compound,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",46802.0,Medium unchecked_call in Compound ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_356,unchecked_call,Medium,Aave,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",52474.6,Medium unchecked_call in Aave DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_357,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",90944.65,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_358,unchecked_call,Medium,Curve,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",34525.93,Medium unchecked_call in Curve DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_359,unchecked_call,Medium,Uniswap,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",50428.0,Medium unchecked_call in Uniswap Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_360,unchecked_call,Medium,Aave,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",85676.15,Medium unchecked_call in Aave Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_361,unchecked_call,Medium,Compound,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",91472.62,Medium unchecked_call in Compound DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_362,unchecked_call,Medium,Compound,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",46390.95,Medium unchecked_call in Compound Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_363,unchecked_call,Medium,SushiSwap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",40677.25,Medium unchecked_call in SushiSwap DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_364,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",78836.36,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_365,unchecked_call,Medium,Curve,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",32910.44,Medium unchecked_call in Curve Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_366,unchecked_call,Medium,Curve,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",93097.04,Medium unchecked_call in Curve ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_367,unchecked_call,Medium,SushiSwap,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",37272.77,Medium unchecked_call in SushiSwap Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_368,unchecked_call,Medium,Aave,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",98712.64,Medium unchecked_call in Aave Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_369,unchecked_call,Medium,Aave,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",71057.29,Medium unchecked_call in Aave ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_370,unchecked_call,Medium,Compound,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",57266.39,Medium unchecked_call in Compound DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_371,unchecked_call,Medium,MakerDAO,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",41922.67,Medium unchecked_call in MakerDAO ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_372,unchecked_call,Medium,MakerDAO,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",84160.11,Medium unchecked_call in MakerDAO ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_373,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",69853.03,Medium unchecked_call in MakerDAO Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_374,unchecked_call,Medium,Compound,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",47459.04,Medium unchecked_call in Compound ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_375,unchecked_call,Medium,Curve,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",36393.23,Medium unchecked_call in Curve Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_376,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",39010.95,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_377,unchecked_call,Medium,SushiSwap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",54642.73,Medium unchecked_call in SushiSwap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_378,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",83961.33,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_379,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",28614.48,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_380,unchecked_call,Medium,Curve,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",30388.72,Medium unchecked_call in Curve Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_381,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",36333.33,Medium unchecked_call in MakerDAO Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_382,unchecked_call,Medium,Compound,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",43963.0,Medium unchecked_call in Compound Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_383,unchecked_call,Medium,SushiSwap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",93527.15,Medium unchecked_call in SushiSwap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_384,unchecked_call,Medium,SushiSwap,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",81365.08,Medium unchecked_call in SushiSwap ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_385,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",31416.99,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_386,unchecked_call,Medium,Curve,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",95511.22,Medium unchecked_call in Curve DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_387,unchecked_call,Medium,SushiSwap,Governor,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",92621.47,Medium unchecked_call in SushiSwap Governor,5,1,1,0,0,1,0,0,135
sc_unchecked_call_388,unchecked_call,Medium,Compound,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",52075.85,Medium unchecked_call in Compound ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_389,unchecked_call,Medium,Aave,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",48162.61,Medium unchecked_call in Aave Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_390,unchecked_call,Medium,Compound,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",75014.64,Medium unchecked_call in Compound Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_391,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",89908.05,Medium unchecked_call in MakerDAO Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_392,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",65315.68,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_393,unchecked_call,Medium,Aave,ERC20,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",54829.88,Medium unchecked_call in Aave ERC20,5,1,1,0,0,1,0,0,135
sc_unchecked_call_394,unchecked_call,Medium,MakerDAO,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",91753.74,Medium unchecked_call in MakerDAO DEX,5,1,1,0,0,1,0,0,135
sc_unchecked_call_395,unchecked_call,Medium,Curve,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",46568.52,Medium unchecked_call in Curve Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_396,unchecked_call,Medium,MakerDAO,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",48683.51,Medium unchecked_call in MakerDAO Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_397,unchecked_call,Medium,SushiSwap,Vault,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",64658.62,Medium unchecked_call in SushiSwap Vault,5,1,1,0,0,1,0,0,135
sc_unchecked_call_398,unchecked_call,Medium,Uniswap,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",35567.16,Medium unchecked_call in Uniswap Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_399,unchecked_call,Medium,Curve,Proxy,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",59753.57,Medium unchecked_call in Curve Proxy,5,1,1,0,0,1,0,0,135
sc_unchecked_call_400,unchecked_call,Medium,SushiSwap,DEX,"
function executeCall(address target, bytes calldata data) external onlyOwner {
    target.call(data);
    emit CallExecuted(target);
}",62645.71,Medium unchecked_call in SushiSwap DEX,5,1,1,0,0,1,0,0,135
sc_timestamp_dependence_1,timestamp_dependence,Medium,Aave,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",29670.97,Medium timestamp_dependence in Aave DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_2,timestamp_dependence,Medium,Compound,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",24353.44,Medium timestamp_dependence in Compound Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_3,timestamp_dependence,Medium,MakerDAO,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",39352.88,Medium timestamp_dependence in MakerDAO Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_4,timestamp_dependence,Medium,Compound,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",29381.2,Medium timestamp_dependence in Compound Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_5,timestamp_dependence,Medium,SushiSwap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",40384.19,Medium timestamp_dependence in SushiSwap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_6,timestamp_dependence,Medium,Curve,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",42421.94,Medium timestamp_dependence in Curve Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_7,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",73014.46,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_8,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",26879.02,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_9,timestamp_dependence,Medium,SushiSwap,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",75442.31,Medium timestamp_dependence in SushiSwap Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_10,timestamp_dependence,Medium,MakerDAO,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",60421.67,Medium timestamp_dependence in MakerDAO Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_11,timestamp_dependence,Medium,MakerDAO,Vault,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",79112.46,Medium timestamp_dependence in MakerDAO Vault,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_12,timestamp_dependence,Medium,SushiSwap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",35032.09,Medium timestamp_dependence in SushiSwap DEX,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_13,timestamp_dependence,Medium,SushiSwap,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",34156.38,Medium timestamp_dependence in SushiSwap ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_14,timestamp_dependence,Medium,SushiSwap,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",69389.59,Medium timestamp_dependence in SushiSwap ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_15,timestamp_dependence,Medium,MakerDAO,Governor,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",30365.61,Medium timestamp_dependence in MakerDAO Governor,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_16,timestamp_dependence,Medium,MakerDAO,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",54815.19,Medium timestamp_dependence in MakerDAO ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_17,timestamp_dependence,Medium,Curve,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",75273.12,Medium timestamp_dependence in Curve Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_18,timestamp_dependence,Medium,Curve,Proxy,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",27934.06,Medium timestamp_dependence in Curve Proxy,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_19,timestamp_dependence,Medium,Compound,ERC20,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",53858.59,Medium timestamp_dependence in Compound ERC20,7,1,1,1,1,1,1,1,190
sc_timestamp_dependence_20,timestamp_dependence,Medium,Uniswap,DEX,"
function claimReward() external {
    require(block.timestamp > lastClaim[msg.sender] + 1 days);
    if (block.timestamp % 2 == 0) {
        payable(msg.sender).transfer(0.1 ether);
    }
}",59294.58,Medium timestamp_dependence in Uniswap DEX,7,1,1,1,1,1,1,1,190
