id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,cve_score,line_count,char_count,function_count,public_functions,external_functions,payable_functions,require_count,modifier_count,external_calls,delegatecall_usage,state_variables,mapping_count,onlyowner_usage,msg_sender_usage,arithmetic_ops,safemath_usage,timestamp_usage,block_usage,assembly_usage,low_level_calls,event_count,emit_count,fallback_function,receive_function,complexity
sc_timestamp_dependence_147,timestamp_dependence,Medium,Aave,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",56757.59,Medium timestamp_dependence in Aave Strategy,5.6,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_148,timestamp_dependence,Medium,Compound,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",96508.55,Medium timestamp_dependence in Compound DEX,4.2,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_149,timestamp_dependence,Medium,Yearn,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",10768.75,Medium timestamp_dependence in Yearn Strategy,4.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_150,timestamp_dependence,Medium,Compound,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",63098.96,Medium timestamp_dependence in Compound ERC20,4.6,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_151,timestamp_dependence,Medium,Yearn,Proxy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",76735.77,Medium timestamp_dependence in Yearn Proxy,4.5,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_152,timestamp_dependence,Medium,Compound,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",55954.14,Medium timestamp_dependence in Compound Pool,5.5,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_153,timestamp_dependence,Medium,Curve,Governor,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",32217.64,Medium timestamp_dependence in Curve Governor,5.6,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_154,timestamp_dependence,Medium,SushiSwap,Strategy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",11683.35,Medium timestamp_dependence in SushiSwap Strategy,5.8,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_155,timestamp_dependence,Medium,Yearn,Pool,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",73292.36,Medium timestamp_dependence in Yearn Pool,4.0,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_156,timestamp_dependence,Medium,Aave,Pool,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",19474.5,Medium timestamp_dependence in Aave Pool,5.5,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_157,timestamp_dependence,Medium,Compound,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",78772.77,Medium timestamp_dependence in Compound Pool,4.8,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_158,timestamp_dependence,Medium,Yearn,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",88368.58,Medium timestamp_dependence in Yearn Proxy,5.8,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_159,timestamp_dependence,Medium,Curve,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",35976.01,Medium timestamp_dependence in Curve Vault,6.5,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_160,timestamp_dependence,Medium,Yearn,DEX,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",62310.55,Medium timestamp_dependence in Yearn DEX,5.1,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_161,timestamp_dependence,Medium,Uniswap,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",101155.47,Medium timestamp_dependence in Uniswap Proxy,5.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_162,timestamp_dependence,Medium,MakerDAO,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",33787.4,Medium timestamp_dependence in MakerDAO Vault,5.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_163,timestamp_dependence,Medium,SushiSwap,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",24580.79,Medium timestamp_dependence in SushiSwap Vault,6.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_164,timestamp_dependence,Medium,Uniswap,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",20245.83,Medium timestamp_dependence in Uniswap Vault,6.0,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_165,timestamp_dependence,Medium,Curve,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",46593.68,Medium timestamp_dependence in Curve ERC20,5.4,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_166,timestamp_dependence,Medium,Uniswap,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",87878.89,Medium timestamp_dependence in Uniswap ERC20,6.6,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_167,timestamp_dependence,Medium,Curve,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",17145.53,Medium timestamp_dependence in Curve Strategy,5.1,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_168,timestamp_dependence,Medium,Compound,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",13294.73,Medium timestamp_dependence in Compound Pool,6.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_169,timestamp_dependence,Medium,Curve,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",17002.01,Medium timestamp_dependence in Curve DEX,5.8,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_170,timestamp_dependence,Medium,MakerDAO,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",49248.68,Medium timestamp_dependence in MakerDAO Pool,5.0,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_171,timestamp_dependence,Medium,Uniswap,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",34551.64,Medium timestamp_dependence in Uniswap Strategy,4.3,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_172,timestamp_dependence,Medium,MakerDAO,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",78413.0,Medium timestamp_dependence in MakerDAO Vault,4.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_173,timestamp_dependence,Medium,Uniswap,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",30472.15,Medium timestamp_dependence in Uniswap ERC20,4.2,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_174,timestamp_dependence,Medium,SushiSwap,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",65180.13,Medium timestamp_dependence in SushiSwap ERC20,5.6,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_175,timestamp_dependence,Medium,Aave,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",115593.51,Medium timestamp_dependence in Aave Proxy,4.6,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_176,timestamp_dependence,Medium,SushiSwap,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",86456.71,Medium timestamp_dependence in SushiSwap DEX,4.8,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_177,timestamp_dependence,Medium,Compound,Proxy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",100030.75,Medium timestamp_dependence in Compound Proxy,6.6,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_178,timestamp_dependence,Medium,Curve,ERC20,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",68532.08,Medium timestamp_dependence in Curve ERC20,5.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_179,timestamp_dependence,Medium,Compound,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",67817.08,Medium timestamp_dependence in Compound DEX,5.4,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_180,timestamp_dependence,Medium,Yearn,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",30147.83,Medium timestamp_dependence in Yearn Vault,4.5,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_181,timestamp_dependence,Medium,SushiSwap,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",61374.73,Medium timestamp_dependence in SushiSwap ERC20,5.8,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_182,timestamp_dependence,Medium,Yearn,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",34441.76,Medium timestamp_dependence in Yearn ERC20,4.3,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_183,timestamp_dependence,Medium,Curve,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",16731.92,Medium timestamp_dependence in Curve Vault,6.1,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_184,timestamp_dependence,Medium,Aave,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",112299.56,Medium timestamp_dependence in Aave Pool,6.0,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_185,timestamp_dependence,Medium,Aave,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",59854.59,Medium timestamp_dependence in Aave Strategy,6.8,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_186,timestamp_dependence,Medium,Curve,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",48358.81,Medium timestamp_dependence in Curve Vault,4.3,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_187,timestamp_dependence,Medium,Yearn,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",67316.36,Medium timestamp_dependence in Yearn DEX,4.6,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_188,timestamp_dependence,Medium,MakerDAO,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",71397.91,Medium timestamp_dependence in MakerDAO Proxy,5.5,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_189,timestamp_dependence,Medium,Compound,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",72655.11,Medium timestamp_dependence in Compound Pool,5.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_190,timestamp_dependence,Medium,Uniswap,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",91943.94,Medium timestamp_dependence in Uniswap Proxy,4.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_191,timestamp_dependence,Medium,SushiSwap,DEX,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",27147.77,Medium timestamp_dependence in SushiSwap DEX,6.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_192,timestamp_dependence,Medium,Curve,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",15195.06,Medium timestamp_dependence in Curve Pool,4.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_193,timestamp_dependence,Medium,Compound,Governor,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",46961.42,Medium timestamp_dependence in Compound Governor,4.9,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_194,timestamp_dependence,Medium,MakerDAO,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",47461.69,Medium timestamp_dependence in MakerDAO Strategy,5.8,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_195,timestamp_dependence,Medium,Uniswap,ERC20,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",69613.32,Medium timestamp_dependence in Uniswap ERC20,4.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_196,timestamp_dependence,Medium,Uniswap,Strategy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",79184.22,Medium timestamp_dependence in Uniswap Strategy,5.1,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_197,timestamp_dependence,Medium,Curve,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",31756.23,Medium timestamp_dependence in Curve Vault,5.5,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_198,timestamp_dependence,Medium,SushiSwap,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",51181.5,Medium timestamp_dependence in SushiSwap Vault,4.9,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_199,timestamp_dependence,Medium,Compound,DEX,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",71202.97,Medium timestamp_dependence in Compound DEX,5.9,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_200,timestamp_dependence,Medium,Aave,Governor,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",64860.58,Medium timestamp_dependence in Aave Governor,4.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_201,timestamp_dependence,Medium,Uniswap,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",36251.88,Medium timestamp_dependence in Uniswap Vault,6.8,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_202,timestamp_dependence,Medium,SushiSwap,Pool,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",27003.45,Medium timestamp_dependence in SushiSwap Pool,5.0,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_203,timestamp_dependence,Medium,MakerDAO,Pool,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",63883.41,Medium timestamp_dependence in MakerDAO Pool,6.1,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_204,timestamp_dependence,Medium,Yearn,Proxy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",72023.41,Medium timestamp_dependence in Yearn Proxy,4.7,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_205,timestamp_dependence,Medium,Aave,ERC20,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",40523.5,Medium timestamp_dependence in Aave ERC20,4.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_206,timestamp_dependence,Medium,Uniswap,Strategy,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",22821.81,Medium timestamp_dependence in Uniswap Strategy,6.3,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_207,timestamp_dependence,Medium,Uniswap,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",9132.94,Medium timestamp_dependence in Uniswap Proxy,6.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_208,timestamp_dependence,Medium,Uniswap,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",28703.33,Medium timestamp_dependence in Uniswap Vault,4.3,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_209,timestamp_dependence,Medium,Aave,Governor,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",99906.55,Medium timestamp_dependence in Aave Governor,4.7,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_210,timestamp_dependence,Medium,Curve,DEX,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",53194.39,Medium timestamp_dependence in Curve DEX,5.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_211,timestamp_dependence,Medium,Uniswap,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",33339.21,Medium timestamp_dependence in Uniswap Pool,6.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_212,timestamp_dependence,Medium,SushiSwap,Vault,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",63303.01,Medium timestamp_dependence in SushiSwap Vault,4.6,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_213,timestamp_dependence,Medium,Yearn,ERC20,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",41275.11,Medium timestamp_dependence in Yearn ERC20,6.9,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_214,timestamp_dependence,Medium,Yearn,Governor,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",49342.78,Medium timestamp_dependence in Yearn Governor,5.7,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_215,timestamp_dependence,Medium,Compound,Pool,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",21174.84,Medium timestamp_dependence in Compound Pool,4.8,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_216,timestamp_dependence,Medium,MakerDAO,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",82165.82,Medium timestamp_dependence in MakerDAO Proxy,6.2,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_217,timestamp_dependence,Medium,Aave,Vault,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",63285.77,Medium timestamp_dependence in Aave Vault,4.5,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_218,timestamp_dependence,Medium,Aave,Governor,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",48748.75,Medium timestamp_dependence in Aave Governor,6.4,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_219,timestamp_dependence,Medium,Aave,Proxy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",56261.01,Medium timestamp_dependence in Aave Proxy,6.7,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
sc_timestamp_dependence_220,timestamp_dependence,Medium,Uniswap,DEX,"
function lottery() external payable {
    uint256 random = uint256(keccak256(abi.encodePacked(block.timestamp))) % 100;
    if (random < 50) {
        payable(msg.sender).transfer(msg.value * 2);
    }
}",31537.88,Medium timestamp_dependence in Uniswap DEX,6.1,6,204,1,0,1,2,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,2
sc_timestamp_dependence_221,timestamp_dependence,Medium,Aave,Strategy,"
function canClaim() public view returns (bool) {
    return block.timestamp > lastClaim[msg.sender] + claimInterval;
}",9142.0,Medium timestamp_dependence in Aave Strategy,4.5,3,119,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
